drug_node_id,drug_id,drug_name,relation,context_group,context_node_id,context_id,context_name,context_source
6227,DB02072,"2-(Oxalyl-Amino)-4,7-Dihydro-5h-Thieno[2,3-C]Thiopyran-3-Carboxylic Acid",target,gene/protein,531,5770,PTPN1,NCBI
6232,DB02622,2-(Oxalyl-Amino)-Benzoic Acid,target,gene/protein,531,5770,PTPN1,NCBI
8796,DB03087,2-(Sec-Butyl)Thiazole,target,gene/protein,12404,392399,LCN9,NCBI
8700,DB02996,2-(Thiomethylene)-4-Methylpentanoic Acid,target,gene/protein,11557,10863,ADAM28,NCBI
5723,DB06954,"2-(cycloheptylmethyl)-1,1-dioxido-1-benzothiophen-6-yl sulfamate",target,gene/protein,2213,760,CA2,NCBI
8300,DB07038,2-(cyclohexylamino)benzoic acid,target,gene/protein,33,1111,CHEK1,NCBI
5742,DB08659,2-(hydrazinocarbonyl)-3-phenyl-1H-indole-5-sulfonamide,target,gene/protein,2213,760,CA2,NCBI
7204,DB08118,"2-(methylamino)-N-(4-methyl-1,3-thiazol-2-yl)-5-[(4-methyl-4H-1,2,4-triazol-3-yl)sulfanyl]benzamide",target,gene/protein,1710,2645,GCK,NCBI
8324,DB08779,2-(methylsulfanyl)-5-(thiophen-2-ylmethyl)-1H-imidazol-4-ol,target,gene/protein,33,1111,CHEK1,NCBI
8647,DB07268,2-({2-[(3-HYDROXYPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)BENZAMIDE,target,gene/protein,250,5599,MAPK8,NCBI
6724,DB08588,2-({2-[(3R)-3-AMINOPIPERIDIN-1-YL]-4-OXOQUINAZOLIN-3(4H)-YL}METHYL)BENZONITRILE,target,gene/protein,1499,1803,DPP4,NCBI
5428,DB07605,"2-({4-[(5-CHLORO-1H-INDOL-2-YL)SULFONYL]PIPERAZIN-1-YL}CARBONYL)THIENO[3,2-B]PYRIDINE 4-OXIDE",target,gene/protein,583,2159,F10,NCBI
6281,DB08384,2-({4-[4-(pyridin-4-ylmethyl)-1H-pyrazol-3-yl]phenoxy}methyl)quinoline,target,gene/protein,2738,10846,PDE10A,NCBI
8212,DB07460,2-({5-CHLORO-2-[(2-METHOXY-4-MORPHOLIN-4-YLPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)-N-METHYLBENZAMIDE,target,gene/protein,138,5747,PTK2,NCBI
8785,DB08325,2-({6-[(3-Chlorophenyl)amino]-9-isopropyl-9H-purin-2-yl}amino)ethanol,target,gene/protein,2307,53944,CSNK1G1,NCBI
8785,DB08325,2-({6-[(3-Chlorophenyl)amino]-9-isopropyl-9H-purin-2-yl}amino)ethanol,target,gene/protein,1176,10461,MERTK,NCBI
6726,DB08743,"2-({8-[(3R)-3-AMINOPIPERIDIN-1-YL]-1,3-DIMETHYL-2,6-DIOXO-1,2,3,6-TETRAHYDRO-7H-PURIN-7-YL}METHYL)BENZONITRILE",target,gene/protein,1499,1803,DPP4,NCBI
5871,DB07978,"2-({[2,3,5,6-TETRAFLUORO-3'-(TRIFLUOROMETHOXY)BIPHENYL-4-YL]AMINO}CARBONYL)CYCLOPENTA-1,3-DIENE-1-CARBOXYLIC ACID",target,gene/protein,2239,1723,DHODH,NCBI
5868,DB07975,"2-({[3,5-DIFLUORO-3'-(TRIFLUOROMETHOXY)BIPHENYL-4-YL]AMINO}CARBONYL)CYCLOPENT-1-ENE-1-CARBOXYLIC ACID",target,gene/protein,2239,1723,DHODH,NCBI
7075,DB07691,"2-({[3-(3,4-dihydroisoquinolin-2(1H)-ylsulfonyl)phenyl]carbonyl}amino)benzoic acid",target,gene/protein,48,5467,PPARD,NCBI
8210,DB04736,"2-ACETAMIDO-2-DEOXY-BETA-D-GLUCOPYRANOSE(BETA1-4)-2-ACETAMIDO-1,6-ANHYDRO-3-O-[(R)-1-CARBOXYETHYL]-2-DEOXY-BETA-D-GLUCOPYRANOSE-L-ALANYL-GAMMA-D-GLUTAMYL-MESO-DIAMINOPIMELYL-D-ALANINE",target,gene/protein,2556,114771,PGLYRP3,NCBI
8465,DB07749,2-ACETYLAMINO-4-METHYL-PENTANOIC ACID (1-FORMYL-2-PHENYL-ETHYL)-AMIDE,target,gene/protein,2094,1504,CTRB1,NCBI
7457,DB08789,"2-AMINO-4-(2,4-DICHLOROPHENYL)-N-ETHYLTHIENO[2,3-D]PYRIMIDINE-6-CARBOXAMIDE",target,gene/protein,549,3320,HSP90AA1,NCBI
7205,DB08210,"2-AMINO-4-FLUORO-5-[(1-METHYL-1H-IMIDAZOL-2-YL)SULFANYL]-N-(1,3-THIAZOL-2-YL)BENZAMIDE",target,gene/protein,1710,2645,GCK,NCBI
7260,DB06948,2-ANILINO-6-CYCLOHEXYLMETHOXYPURINE,target,gene/protein,70,890,CCNA2,NCBI
7260,DB06948,2-ANILINO-6-CYCLOHEXYLMETHOXYPURINE,target,gene/protein,14,1017,CDK2,NCBI
7474,DB02813,"2-Acetamido-2-Deoxy-D-Glucono-1,5-Lactone",target,gene/protein,1730,3074,HEXB,NCBI
5188,DB08398,"2-Amino-1-methyl-6-phenylimidazo(4,5-b)pyridine",target,gene/protein,101,2099,ESR1,NCBI
5188,DB08398,"2-Amino-1-methyl-6-phenylimidazo(4,5-b)pyridine",target,gene/protein,1462,10499,NCOA2,NCBI
6796,DB03729,2-Amino-1H-benzimidazol-5-ol,target,gene/protein,1285,5328,PLAU,NCBI
6604,DB04152,"2-Amino-3-(3-Hydroxy-7,8-Dihydro-6h-Cyclohepta[D]-4-Isoxazolyl)Propionic Acid",target,gene/protein,353,2891,GRIA2,NCBI
6596,DB02347,2-Amino-3-(5-Tert-Butyl-3-(Phosphonomethoxy)-4-Isoxazolyl)Propionic Acid,target,gene/protein,353,2891,GRIA2,NCBI
8228,DB03821,2-Amino-3-Hydroxy-3-Phosphonooxy-Propionic Acid,target,gene/protein,370,410,ARSA,NCBI
6679,DB01884,2-Amino-3-Methyl-1-Pyrrolidin-1-Yl-Butan-1-One,target,gene/protein,1499,1803,DPP4,NCBI
7555,DB02735,2-Amino-3-Oxo-4-Sulfo-Butyric Acid,target,gene/protein,1591,412,STS,NCBI
7230,DB02297,2-Amino-6-Chloropyrazine,target,gene/protein,14,1017,CDK2,NCBI
5511,DB02391,"2-Amino-7-[2-(2-Hydroxy-1-Hydroxymethyl-Ethylamino)-Ethyl]-1,7-Dihydro-Purin-6-One",target,gene/protein,266,4860,PNP,NCBI
4979,DB01949,"2-Amino-N,3,3-Trimethylbutanamide",target,gene/protein,917,4318,MMP9,NCBI
7903,DB03058,2-Aminobenzyl alcohol,target,gene/protein,2089,1675,CFD,NCBI
6922,DB02108,2-Aminoethanimidic Acid,target,gene/protein,1748,1508,CTSB,NCBI
5545,DB02335,2-Aminothiazoline,target,gene/protein,1135,4846,NOS3,NCBI
8543,DB03441,2-Benzyl-3-Iodopropanoic Acid,target,gene/protein,11641,1357,CPA1,NCBI
4777,DB02198,2-Bromoacetyl Group,target,gene/protein,2079,5742,PTGS1,NCBI
8077,DB06953,2-CHLORO-5-(3-CHLORO-PHENYL)-6-[(4-CYANO-PHENYL)-(3-METHYL-3H-IMIDAZOL-4-YL)- METHOXYMETHYL]-NICOTINONITRILE,target,gene/protein,1354,2339,FNTA,NCBI
8077,DB06953,2-CHLORO-5-(3-CHLORO-PHENYL)-6-[(4-CYANO-PHENYL)-(3-METHYL-3H-IMIDAZOL-4-YL)- METHOXYMETHYL]-NICOTINONITRILE,target,gene/protein,545,2342,FNTB,NCBI
6871,DB06986,"2-CHLORO-N-[(1R,2R)-1-HYDROXY-2,3-DIHYDRO-1H-INDEN-2-YL]-6H-THIENO[2,3-B]PYRROLE-5-CARBOXAMIDE",target,gene/protein,618,5837,PYGM,NCBI
6872,DB07066,"2-CHLORO-N-[(3R)-2-OXO-1,2,3,4-TETRAHYDROQUINOLIN-3-YL]-6H-THIENO[2,3-B]PYRROLE-5-CARBOXAMIDE",target,gene/protein,618,5837,PYGM,NCBI
8689,DB03379,2-Carboxyethylphosphonic Acid,target,gene/protein,1821,7167,TPI1,NCBI
7497,DB02103,2-Chlorodideoxyadenosine,target,gene/protein,1030,7184,HSP90B1,NCBI
7109,DB03110,2-Chlorophenol,target,gene/protein,53,1432,MAPK14,NCBI
5591,DB03736,2-Cyclopropylmethylenepropanal,target,gene/protein,2428,5972,REN,NCBI
6878,DB08322,"2-DEOXY-3,4-BIS-O-[3-(4-HYDROXYPHENYL)PROPANOYL]-L-THREO-PENTARIC ACID",target,gene/protein,618,5837,PYGM,NCBI
7730,DB02445,2-Deoxy-2-Amino Glucitol-6-Phosphate,target,gene/protein,932,10007,GNPDA1,NCBI
8863,DB01840,2-Deoxy-D-Glucitol 6-(E)-Vinylhomophosphonate,target,gene/protein,2311,51477,ISYNA1,NCBI
8864,DB04516,2-Deoxy-Glucitol-6-Phosphate,target,gene/protein,2311,51477,ISYNA1,NCBI
6845,DB02604,2-Deoxy-Glucose-6-Phosphate,target,gene/protein,618,5837,PYGM,NCBI
6073,DB02249,2-Ethoxyethanol,target,gene/protein,2636,126,ADH1C,NCBI
2861,DB04674,"2-HYDROXY-3,5-DIIODOBENZOIC ACID",carrier,gene/protein,34,7276,TTR,NCBI
2861,DB04674,"2-HYDROXY-3,5-DIIODOBENZOIC ACID",target,gene/protein,2087,1645,AKR1C1,NCBI
2861,DB04674,"2-HYDROXY-3,5-DIIODOBENZOIC ACID",target,gene/protein,2112,1909,EDNRA,NCBI
7487,DB06862,2-HYDROXY-5-(2-MERCAPTO-ETHYLSULFAMOYL)-BENZOIC ACID,target,gene/protein,727,836,CASP3,NCBI
5318,DB08558,"2-HYDROXYMETHYL-6-OCTYLSULFANYL-TETRAHYDRO-PYRAN-3,4,5-TRIOL",target,gene/protein,1727,153,ADRB1,NCBI
5318,DB08558,"2-HYDROXYMETHYL-6-OCTYLSULFANYL-TETRAHYDRO-PYRAN-3,4,5-TRIOL",target,gene/protein,2557,3938,LCT,NCBI
5322,DB04141,"2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,4,5-Triol",target,gene/protein,2690,28,ABO,NCBI
5322,DB04141,"2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,4,5-Triol",target,gene/protein,719,1537,CYC1,NCBI
5322,DB04141,"2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,4,5-Triol",target,gene/protein,1963,2110,ETFDH,NCBI
5322,DB04141,"2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,4,5-Triol",target,gene/protein,2148,4519,MT-CYB,NCBI
5322,DB04141,"2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,4,5-Triol",target,gene/protein,1126,6389,SDHA,NCBI
5322,DB04141,"2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,4,5-Triol",target,gene/protein,1318,6390,SDHB,NCBI
5322,DB04141,"2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,4,5-Triol",target,gene/protein,1933,6391,SDHC,NCBI
5322,DB04141,"2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,4,5-Triol",target,gene/protein,2439,6392,SDHD,NCBI
5322,DB04141,"2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,4,5-Triol",target,gene/protein,2749,29796,UQCR10,NCBI
5322,DB04141,"2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,4,5-Triol",target,gene/protein,1276,7381,UQCRB,NCBI
5322,DB04141,"2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,4,5-Triol",target,gene/protein,1363,7384,UQCRC1,NCBI
5322,DB04141,"2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,4,5-Triol",target,gene/protein,1758,7385,UQCRC2,NCBI
5322,DB04141,"2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,4,5-Triol",target,gene/protein,1008,7386,UQCRFS1,NCBI
5322,DB04141,"2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,4,5-Triol",target,gene/protein,293,7388,UQCRH,NCBI
5322,DB04141,"2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,4,5-Triol",target,gene/protein,490,27089,UQCRQ,NCBI
5382,DB03772,"2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,5-Diol",target,gene/protein,2690,28,ABO,NCBI
3711,DB02486,2-Hydroxyethyl Disulfide,enzyme,gene/protein,1305,2938,GSTA1,NCBI
3711,DB02486,2-Hydroxyethyl Disulfide,target,gene/protein,1305,2938,GSTA1,NCBI
8798,DB04512,2-Isobutyl-3-methoxypyrazine,target,gene/protein,12404,392399,LCN9,NCBI
7630,DB07574,"2-MERCAPTO-N-[1,2,3,10-TETRAMETHOXY-9-OXO-5,6,7,9-TETRAHYDRO-BENZO[A]HEPTALEN-7-YL]ACETAMIDE",target,gene/protein,1594,81551,STMN4,NCBI
7630,DB07574,"2-MERCAPTO-N-[1,2,3,10-TETRAMETHOXY-9-OXO-5,6,7,9-TETRAHYDRO-BENZO[A]HEPTALEN-7-YL]ACETAMIDE",target,gene/protein,1150,7846,TUBA1A,NCBI
7630,DB07574,"2-MERCAPTO-N-[1,2,3,10-TETRAMETHOXY-9-OXO-5,6,7,9-TETRAHYDRO-BENZO[A]HEPTALEN-7-YL]ACETAMIDE",target,gene/protein,313,10376,TUBA1B,NCBI
7630,DB07574,"2-MERCAPTO-N-[1,2,3,10-TETRAMETHOXY-9-OXO-5,6,7,9-TETRAHYDRO-BENZO[A]HEPTALEN-7-YL]ACETAMIDE",target,gene/protein,356,84790,TUBA1C,NCBI
7630,DB07574,"2-MERCAPTO-N-[1,2,3,10-TETRAMETHOXY-9-OXO-5,6,7,9-TETRAHYDRO-BENZO[A]HEPTALEN-7-YL]ACETAMIDE",target,gene/protein,2364,347733,TUBB2B,NCBI
8794,DB01760,2-Methoxy-3-Isopropylpyrazine,target,gene/protein,12404,392399,LCN9,NCBI
5200,DB13869,2-Methoxy-6-{(E)-[(4-methylphenyl)imino]methyl}phenol,target,gene/protein,101,2099,ESR1,NCBI
5200,DB13869,2-Methoxy-6-{(E)-[(4-methylphenyl)imino]methyl}phenol,target,gene/protein,385,2100,ESR2,NCBI
3312,DB02342,2-Methoxyestradiol,carrier,gene/protein,635,6462,SHBG,NCBI
3312,DB02342,2-Methoxyestradiol,target,gene/protein,129,1312,COMT,NCBI
3312,DB02342,2-Methoxyestradiol,target,gene/protein,740,1588,CYP19A1,NCBI
3312,DB02342,2-Methoxyestradiol,target,gene/protein,55,1543,CYP1A1,NCBI
3312,DB02342,2-Methoxyestradiol,target,gene/protein,2661,1545,CYP1B1,NCBI
3312,DB02342,2-Methoxyestradiol,target,gene/protein,141,3091,HIF1A,NCBI
5589,DB03024,2-Methyl-3-(2-Aminothiazolo)Propanal,target,gene/protein,2428,5972,REN,NCBI
6937,DB03096,2-Morpholinoethylamine,target,gene/protein,967,1509,CTSD,NCBI
4958,DB08254,2-Naphthalenesulfonic acid,target,gene/protein,9,2147,F2,NCBI
4958,DB08254,2-Naphthalenesulfonic acid,target,gene/protein,2603,5644,PRSS1,NCBI
6920,DB08453,2-Nonyl-4-quinolinol 1-oxide,target,gene/protein,719,1537,CYC1,NCBI
6920,DB08453,2-Nonyl-4-quinolinol 1-oxide,target,gene/protein,2148,4519,MT-CYB,NCBI
6920,DB08453,2-Nonyl-4-quinolinol 1-oxide,target,gene/protein,2749,29796,UQCR10,NCBI
6920,DB08453,2-Nonyl-4-quinolinol 1-oxide,target,gene/protein,256,10975,UQCR11,NCBI
6920,DB08453,2-Nonyl-4-quinolinol 1-oxide,target,gene/protein,1276,7381,UQCRB,NCBI
6920,DB08453,2-Nonyl-4-quinolinol 1-oxide,target,gene/protein,1363,7384,UQCRC1,NCBI
6920,DB08453,2-Nonyl-4-quinolinol 1-oxide,target,gene/protein,1758,7385,UQCRC2,NCBI
6920,DB08453,2-Nonyl-4-quinolinol 1-oxide,target,gene/protein,1008,7386,UQCRFS1,NCBI
6920,DB08453,2-Nonyl-4-quinolinol 1-oxide,target,gene/protein,293,7388,UQCRH,NCBI
6920,DB08453,2-Nonyl-4-quinolinol 1-oxide,target,gene/protein,490,27089,UQCRQ,NCBI
7875,DB04791,"2-O-(4'-AMIDINOPHENYL)-5-O-(3''-AMIDINOPHENYL)-1,4:3,6-DIANHYDRO-D-SORBITOL",target,gene/protein,2603,5644,PRSS1,NCBI
8762,DB07912,2-OXOHEPTYLPHOSPHONIC ACID,target,gene/protein,1873,58478,ENOPH1,NCBI
5157,DB04471,"2-Phenyl-1-[4-(2-Piperidin-1-Yl-Ethoxy)-Phenyl]-1,2,3,4-Tetrahydro-Isoquinolin-6-Ol",target,gene/protein,101,2099,ESR1,NCBI
6424,DB03906,2-Phenylheme,target,gene/protein,853,3162,HMOX1,NCBI
4866,DB02726,2-Phosphoglycolic Acid,target,gene/protein,1088,2026,ENO2,NCBI
4866,DB02726,2-Phosphoglycolic Acid,target,gene/protein,248,2027,ENO3,NCBI
4866,DB02726,2-Phosphoglycolic Acid,target,gene/protein,1638,5313,PKLR,NCBI
4866,DB02726,2-Phosphoglycolic Acid,target,gene/protein,1372,5315,PKM,NCBI
4866,DB02726,2-Phosphoglycolic Acid,target,gene/protein,1821,7167,TPI1,NCBI
6926,DB03329,2-Pyridinethiol,target,gene/protein,1748,1508,CTSB,NCBI
7518,DB02953,2-Thiomethyl-3-Phenylpropanoic Acid,target,gene/protein,2631,4317,MMP8,NCBI
8815,DB08688,2-Undecanone,target,gene/protein,2261,55856,ACOT13,NCBI
5567,DB08575,"2-[(1S)-1-BENZYL-2-SULFANYLETHYL]-1H-IMIDAZO[4,5-C]PYRIDIN-5-IUM",target,gene/protein,1537,4311,MME,NCBI
7768,DB08611,"2-[(2',3',4'-TRIFLUOROBIPHENYL-2-YL)OXY]ETHANOL",target,gene/protein,796,1520,CTSS,NCBI
5410,DB08402,"2-[(2,4-DICHLOROBENZOYL)AMINO]-5-(PYRIMIDIN-2-YLOXY)BENZOIC ACID",target,gene/protein,1462,10499,NCOA2,NCBI
5410,DB08402,"2-[(2,4-DICHLOROBENZOYL)AMINO]-5-(PYRIMIDIN-2-YLOXY)BENZOIC ACID",target,gene/protein,272,5468,PPARG,NCBI
5410,DB08402,"2-[(2,4-DICHLOROBENZOYL)AMINO]-5-(PYRIMIDIN-2-YLOXY)BENZOIC ACID",target,gene/protein,512,6256,RXRA,NCBI
6759,DB07046,"2-[(2-chloro-4-iodophenyl)amino]-N-{[(2R)-2,3-dihydroxypropyl]oxy}-3,4-difluorobenzamide",target,gene/protein,489,5604,MAP2K1,NCBI
5206,DB07427,2-[(2-methoxy-5-methylphenoxy)methyl]pyridine,target,gene/protein,1057,3040,HBA2,NCBI
5206,DB07427,2-[(2-methoxy-5-methylphenoxy)methyl]pyridine,target,gene/protein,305,3043,HBB,NCBI
7453,DB08557,"2-[(2-methoxyethyl)amino]-4-(4-oxo-1,2,3,4-tetrahydro-9H-carbazol-9-yl)benzamide",target,gene/protein,549,3320,HSP90AA1,NCBI
2862,DB04756,"2-[(3,5-Dichloro-4-trioxidanylphenyl)amino]benzoic acid",carrier,gene/protein,34,7276,TTR,NCBI
6535,DB02328,2-[(3-Hydroxy-2-Methyl-5-Phosphonooxymethyl-Pyridin-4-Ylmethyl)-Imino]-5-Phosphono-Pent-3-Enoic Acid,target,gene/protein,2180,1491,CTH,NCBI
6762,DB08208,"2-[(4-ETHYNYL-2-FLUOROPHENYL)AMINO]-3,4-DIFLUORO-N-(2-HYDROXYETHOXY)BENZAMIDE",target,gene/protein,489,5604,MAP2K1,NCBI
7564,DB07921,2-[(4-fluorophenyl)sulfonylamino]-N-oxo-ethanamide,target,gene/protein,1918,4321,MMP12,NCBI
8318,DB08393,"2-[(5,6-DIPHENYLFURO[2,3-D]PYRIMIDIN-4-YL)AMINO]ETHANOL",target,gene/protein,33,1111,CHEK1,NCBI
7516,DB07004,2-[(5-hex-1-yn-1-ylfuran-2-yl)carbonyl]-N-methylhydrazinecarbothioamide,target,gene/protein,1734,6285,S100B,NCBI
6262,DB07295,2-[(7-HYDROXY-NAPHTHALEN-1-YL)-OXALYL-AMINO]-BENZOIC ACID,target,gene/protein,531,5770,PTPN1,NCBI
8024,DB04310,2-[(Formyl-Hydroxy-Amino)-Methyl]-Heptanoic Acid [1-(2-Hydroxymethyl-Pyrrolidine-1-Carbonyl)-2-Methyl-Propyl]-Amide,target,gene/protein,1738,64146,PDF,NCBI
7725,DB07322,"2-[(PHENYLSULFONYL)AMINO]-5,6,7,8-TETRAHYDRONAPHTHALENE-1-CARBOXYLIC ACID",target,gene/protein,871,10988,METAP2,NCBI
7726,DB07323,"2-[({2-[(1Z)-3-(DIMETHYLAMINO)PROP-1-ENYL]-4-FLUOROPHENYL}SULFONYL)AMINO]-5,6,7,8-TETRAHYDRONAPHTHALENE-1-CARBOXYLIC ACID",target,gene/protein,871,10988,METAP2,NCBI
2840,DB06985,2-[({4-[2-(trifluoromethyl)phenyl]piperidin-1-yl}carbonyl)amino]benzoic acid,carrier,gene/protein,1924,5950,RBP4,NCBI
4783,DB07981,2-[1-(4-chlorobenzoyl)-5-methoxy-2-methyl-1H-indol-3-yl]-n-[(1R)-1-(hydroxymethyl)propyl]acetamide,target,gene/protein,2079,5742,PTGS1,NCBI
4785,DB07984,2-[1-(4-chlorobenzoyl)-5-methoxy-2-methyl-1H-indol-3-yl]-n-[(1S)-1-(hydroxymethyl)propyl]acetamide,target,gene/protein,2079,5742,PTGS1,NCBI
7559,DB04405,"2-[2-(1,3-Dioxo-1,3-Dihydro-2h-Isoindol-2-Yl)Ethyl]-4-(4'-Ethoxy-1,1'-Biphenyl-4-Yl)-4-Oxobutanoic Acid",target,gene/protein,1918,4321,MMP12,NCBI
7172,DB04278,2-[2-(2-Cyclohexyl-2-guanidino-acetylamino)-acetylamino]-N-(3-mercapto-propyl)-propionamide,target,gene/protein,698,3558,IL2,NCBI
7672,DB07728,"2-[2-(2-FLUOROPHENYL)PYRIDIN-4-YL]-1,5,6,7-TETRAHYDRO-4H-PYRROLO[3,2-C]PYRIDIN-4-ONE",target,gene/protein,1026,9261,MAPKAPK2,NCBI
7672,DB07728,"2-[2-(2-FLUOROPHENYL)PYRIDIN-4-YL]-1,5,6,7-TETRAHYDRO-4H-PYRROLO[3,2-C]PYRIDIN-4-ONE",target,gene/protein,957,7867,MAPKAPK3,NCBI
4915,DB07105,2-[2-(4-Chloro-Phenylsulfanyl)-Acetylamino]-3-(4-Guanidino-Phenyl)-Propionamide,target,gene/protein,9,2147,F2,NCBI
5801,DB04758,2-[2-ETHANESULFONYLAMINO-3-(1H-INDOL-3-YL)-PROPIONYLAMINO]-PENTANEDIOIC ACID 5-AMIDE 1-(4-CARBAMIM IDOYL-BENZYLAMIDE),target,gene/protein,1173,2155,F7,NCBI
5800,DB04606,2-[2-ETHANESULFONYLAMINO-3-(5-PROPOXY-1H-INDOL-3-YL)-PROPIONYLAMINO]-PENTANEDIOIC ACID 5-AMIDE 1-(4-CARBAMIMIDOYL-BENZYLAMIDE),target,gene/protein,1173,2155,F7,NCBI
6959,DB01998,"2-[3,4-Dihydroxy-2-Hydroxymethyl-5-(2-Hydroxy-Nonyl)-Tetrahydro-Furan-2-Yloxy]-6-Hydroxymethyl-Tetra Hydro-Pyran-3,4,5-Triol",target,gene/protein,514,5265,SERPINA1,NCBI
7646,DB02676,"2-[3-(2-Hydroxy-1,1-Dihydroxymethyl-Ethylamino)-Propylamino]-2-Hydroxymethyl-Propane-1,3-Diol",target,gene/protein,500,5144,PDE4D,NCBI
7407,DB07390,"2-[3-(5-Mercapto-[1,3,4]thiadiazol-2-yl)-ureido]-N-methyl-3-phenyl-propionamide",target,gene/protein,1815,4314,MMP3,NCBI
7410,DB07988,"2-[3-(5-Mercapto-[1,3,4]thiadiazol-2yl)-ureido]-N-methyl-3-pentafluorophenyl-propionamide",target,gene/protein,1815,4314,MMP3,NCBI
7082,DB04016,2-[3-({Methyl[1-(2-Naphthoyl)Piperidin-4-Yl]Amino}Carbonyl)-2-Naphthyl]-1-(1-Naphthyl)-2-Oxoethylphosphonic Acid,target,gene/protein,2676,1215,CMA1,NCBI
7082,DB04016,2-[3-({Methyl[1-(2-Naphthoyl)Piperidin-4-Yl]Amino}Carbonyl)-2-Naphthyl]-1-(1-Naphthyl)-2-Oxoethylphosphonic Acid,target,gene/protein,562,1511,CTSG,NCBI
4883,DB04722,"2-[3-chloro-6-[2,2-difluoro-2-(1-oxidopyridin-1-ium-2-yl)ethyl]imino-1-hydroxypyridin-2-yl]-N-[(1R)-1-(3-chlorophenyl)ethyl]acetamide",target,gene/protein,9,2147,F2,NCBI
6364,DB03781,"2-[4-(2,4-Dichlorophenoxy)Phenoxy]Propanoic Acid",target,gene/protein,2159,32,ACACB,NCBI
8596,DB08070,2-[4-(3-METHYL-1H-PYRAZOL-4-YL)PHENYL]ETHANAMINE,target,gene/protein,2687,5569,PKIA,NCBI
8596,DB08070,2-[4-(3-METHYL-1H-PYRAZOL-4-YL)PHENYL]ETHANAMINE,target,gene/protein,176,5566,PRKACA,NCBI
5860,DB04281,"2-[4-(4-Chlorophenyl)Cyclohexylidene]-3,4-Dihydroxy-1(2h)-Naphthalenone",target,gene/protein,2239,1723,DHODH,NCBI
5665,DB03181,"2-[4-(4-Hydroxy-3-Isopropyl-Phenoxy)-3,5-Dimethyl-Phenyl]-2h-[1,2,4]Triazine-3,5-Dione",target,gene/protein,672,7068,THRB,NCBI
5988,DB08615,"2-[4-(DIMETHYLAMINO)PHENYL]-6-HYDROXY-3-METHYL-1,3-BENZOTHIAZOL-3-IUM",target,gene/protein,1911,43,ACHE,NCBI
5209,DB08077,"2-[4-({[(3,5-DICHLOROPHENYL)AMINO]CARBONYL}AMINO)PHENOXY]-2-METHYLPROPANOIC ACID",target,gene/protein,1057,3040,HBA2,NCBI
5209,DB08077,"2-[4-({[(3,5-DICHLOROPHENYL)AMINO]CARBONYL}AMINO)PHENOXY]-2-METHYLPROPANOIC ACID",target,gene/protein,305,3043,HBB,NCBI
6629,DB03104,2-[4-[(Z)-2-Acetamido-3-oxo-3-[[(3S)-2-oxo-1-[(4-phenylphenyl)methyl]azepan-3-yl]amino]prop-1-enyl]-2-formylphenyl]acetic acid,target,gene/protein,331,6714,SRC,NCBI
8741,DB07853,"2-[4-[4-[(5-cyclopropyl-1H-pyrazol-3-yl)amino]quinazolin-2-yl]iminocyclohexa-2,5-dien-1-yl]acetonitrile",target,gene/protein,214,817,CAMK2D,NCBI
8741,DB07853,"2-[4-[4-[(5-cyclopropyl-1H-pyrazol-3-yl)amino]quinazolin-2-yl]iminocyclohexa-2,5-dien-1-yl]acetonitrile",target,gene/protein,2471,9748,SLK,NCBI
8741,DB07853,"2-[4-[4-[(5-cyclopropyl-1H-pyrazol-3-yl)amino]quinazolin-2-yl]iminocyclohexa-2,5-dien-1-yl]acetonitrile",target,gene/protein,1974,51765,STK26,NCBI
8317,DB08392,"2-[5,6-BIS-(4-METHOXY-PHENYL)-FURO[2,3-D]PYRIMIDIN-4-YLAMINO]-ETHANOL",target,gene/protein,33,1111,CHEK1,NCBI
8561,DB03202,"2-[5-Methanesulfonylamino-2-(4-Aminophenyl)-6-Oxo-1,6-Dihydro-1-Pyrimidinyl]-N-(3,3,3-Trifluoro-1-Isopropyl-2-Oxopropyl)Acetamide",target,gene/protein,1209,1990,CELA1,NCBI
7468,DB08180,2-[METHYL-(5-GERANYL-4-METHYL-PENT-3-ENYL)-AMINO]-ETHYL-DIPHOSPHATE,target,gene/protein,1354,2339,FNTA,NCBI
